Timestamp (UTC)	Timestamp (ms)	Comp1 time	Latitude	Longitude	Altitude
2016-11-09 19:39:59.092	1478720399092	19:39:59.000	35.764954	-120.76999	215.43568
2016-11-09 19:40:00.098	1478720400098	19:40:00.000	35.764954	-120.76999	215.44212
2016-11-09 19:40:01.075	1478720401075	19:40:01.000	35.764954	-120.76999	215.44847
2016-11-09 19:40:02.068	1478720402068	19:40:02.000	35.764954	-120.76999	215.45486
2016-11-09 19:40:03.08	1478720403080	19:40:03.000	35.764954	-120.76999	215.46114
2016-11-09 19:40:04.046	1478720404046	19:40:04.000	35.764954	-120.76999	215.46739
2016-11-09 19:40:05.646	1478720405646	19:40:05.000	35.764954	-120.76999	215.47292
2016-11-09 19:40:06.101	1478720406101	19:40:06.000	35.764957	-120.76999	215.47758
2016-11-09 19:40:07.064	1478720407064	19:40:07.000	35.764957	-120.76999	215.4817
2016-11-09 19:40:08.06	1478720408060	19:40:08.000	35.764957	-120.76999	215.48518
2016-11-09 19:40:09.076	1478720409076	19:40:09.000	35.764957	-120.76998	215.48824
2016-11-09 19:40:10.105	1478720410105	19:40:10.000	35.764957	-120.76998	215.49106
